Region,Information,2019,2020,2021
Hämeenlinna,Accumulated purchasing power of households (TR),1363495946.0,1376082155.0,1434755177.0
Hämeenlinna,Free-time residences (RA),8423.0,8636.0,8703.0
Hämeenlinna,"Buildings, total (RA)",18813.0,18800.0,18835.0
Hämeenlinna,Other buildings (RA),2093.0,2059.0,2117.0
Hämeenlinna,Residential buildings (RA),16720.0,16741.0,16718.0
Hämeenlinna,Dwellings (RA),39996.0,40256.0,40474.0
Hämeenlinna,Average floor area per dwelling (RA),77.8,78.1,77.8
Hämeenlinna,Dwellings in small houses (RA),20800.0,21048.0,21049.0
Hämeenlinna,Dwellings in blocks of flats (RA),18566.0,18548.0,18667.0
Hämeenlinna,Other dwellings (RA),630.0,660.0,758.0
Hämeenlinna,"Workplaces, total (TP)",28520.0,27721.0,
Hämeenlinna,Primary production (TP),754.0,712.0,
Hämeenlinna,Processing (TP),5899.0,5604.0,
Hämeenlinna,Services (TP),21485.0,21081.0,
Hämeenlinna,"A Agriculture, forestry and fishing (TP)",754.0,712.0,
Hämeenlinna,B Mining and quarrying (TP),40.0,40.0,
Hämeenlinna,C Manufacturing (TP),3788.0,3724.0,
Hämeenlinna,"D Electricity, gas, steam and air conditioning supply (TP)",87.0,85.0,
Hämeenlinna,"E Water supply; sewerage, waste management and remediation activities (TP)",166.0,160.0,
Hämeenlinna,F Construction (TP),1818.0,1595.0,
Hämeenlinna,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),3436.0,3220.0,
Hämeenlinna,H Transportation and storage (TP),1007.0,939.0,
Hämeenlinna,I Accommodation and food service activities (TP),1060.0,917.0,
Hämeenlinna,J Information and communication (TP),727.0,638.0,
Hämeenlinna,K Financial and insurance activities (TP),490.0,456.0,
Hämeenlinna,L Real estate activities (TP),304.0,249.0,
Hämeenlinna,"M Professional, scientific and technical activities (TP)",1201.0,1254.0,
Hämeenlinna,N Administrative and support service activities (TP),2194.0,2093.0,
Hämeenlinna,O Public administration and defence; compulsory social security (TP),2005.0,2046.0,
Hämeenlinna,P Education (TP),1906.0,1874.0,
Hämeenlinna,Q Human health and social work activities (TP),5651.0,5974.0,
Hämeenlinna,"R Arts, entertainment and recreation (TP)",539.0,462.0,
Hämeenlinna,S Other service activities (TP),932.0,914.0,
Hämeenlinna,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),33.0,45.0,
Hämeenlinna,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Hämeenlinna,X Industry unknown (TP),382.0,324.0,
Hämeenlinna,"Inhabitants, total (PT)",67633.0,67848.0,67971.0
Hämeenlinna,Employed (PT),27790.0,27150.0,27859.0
Hämeenlinna,Unemployed (PT),3167.0,4112.0,3524.0
Hämeenlinna,Children aged 0 to 14 (PT),9949.0,9855.0,9650.0
Hämeenlinna,Students (PT),4531.0,4827.0,4835.0
Hämeenlinna,Pensioners (PT),20088.0,20150.0,20293.0
Hämeenlinna,Others (PT),2108.0,1754.0,1810.0
Janakkala,"Inhabitants, total (HE)",16413.0,16237.0,16340.0
Janakkala,Males (HE),8323.0,8229.0,8291.0
Janakkala,Females (HE),8090.0,8008.0,8049.0
Janakkala,Average age of inhabitants (HE),45.0,45.0,45.0
Janakkala,0-2 years (HE),415.0,393.0,401.0
Janakkala,3-6 years (HE),662.0,664.0,661.0
Janakkala,7-12 years (HE),1209.0,1135.0,1151.0
Janakkala,13-15 years (HE),606.0,634.0,629.0
Janakkala,16-17 years (HE),391.0,395.0,383.0
Janakkala,18-19 years (HE),352.0,314.0,351.0
Janakkala,20-24 years (HE),550.0,522.0,498.0
Janakkala,25-29 years (HE),735.0,679.0,683.0
Janakkala,30-34 years (HE),856.0,876.0,892.0
Janakkala,35-39 years (HE),946.0,936.0,981.0
Janakkala,40-44 years (HE),1050.0,1040.0,1041.0
Janakkala,45-49 years (HE),1092.0,1057.0,1063.0
Janakkala,50-54 years (HE),1245.0,1224.0,1211.0
Janakkala,55-59 years (HE),1178.0,1205.0,1199.0
Janakkala,60-64 years (HE),1142.0,1138.0,1112.0
Janakkala,65-69 years (HE),1118.0,1096.0,1102.0
Janakkala,70-74 years (HE),1155.0,1152.0,1136.0
Janakkala,75-79 years (HE),712.0,753.0,743.0
Janakkala,80-84 years (HE),559.0,570.0,620.0
Janakkala,85 years or over (HE),440.0,454.0,483.0
Janakkala,"Aged 18 or over, total (KO)",13130.0,13016.0,13115.0
Janakkala,Basic level studies (KO),3331.0,3196.0,3153.0
Janakkala,"With education, total (KO)",9799.0,9820.0,9962.0
Janakkala,Matriculation examination (KO),467.0,465.0,454.0
Janakkala,Vocational diploma (KO),7244.0,7231.0,7248.0
Janakkala,Academic degree - Lower level university degree (KO),1290.0,1313.0,1413.0
Janakkala,Academic degree - Higher level university degree (KO),798.0,811.0,847.0
Janakkala,"Aged 18 or over, total (HR)",13130.0,13016.0,13115.0
Janakkala,Average income of inhabitants (HR),25068.0,25163.0,26117.0
Janakkala,Median income of inhabitants (HR),23084.0,23339.0,24014.0
Janakkala,Inhabitants belonging to the lowest income category (HR),2176.0,2146.0,2199.0
Janakkala,Inhabitants belonging to the middle income category (HR),8456.0,8401.0,8392.0
Janakkala,Inhabitants belonging to the highest income category (HR),2498.0,2469.0,2524.0
Janakkala,Accumulated purchasing power of inhabitants (HR),329148125.0,327516521.0,342528094.0
Janakkala,"Households, total (TE)",7838.0,7860.0,7892.0
Janakkala,Average size of households (TE),2.1,2.0,2.0
Janakkala,Average floor area per person (TE),44.2,44.8,44.7
Janakkala,One-person households (TE),3175.0,3270.0,3239.0
Janakkala,Young one-person households (TE),528.0,550.0,523.0
Janakkala,Young couples without children (TE),187.0,178.0,195.0
Janakkala,Households with children (TE),1726.0,1697.0,1690.0
Janakkala,Households with small children (TE),368.0,343.0,348.0
Janakkala,Households with children under school age (TE),734.0,717.0,727.0
Janakkala,Households with school-age children (TE),852.0,810.0,816.0
Janakkala,Households with teenagers (TE),771.0,773.0,741.0
Janakkala,One-parent households with children (TE),361.0,360.0,356.0
Janakkala,Adult households (TE),3335.0,3358.0,3359.0
Janakkala,Pensioner households (TE),2811.0,2840.0,2872.0
Janakkala,Households living in owner-occupied dwellings (TE),6059.0,6022.0,6039.0
Janakkala,Households living in rented dwellings (TE),1618.0,1682.0,1726.0
Janakkala,Households living in other dwellings (TE),161.0,156.0,127.0
Janakkala,"Households, total (TR)",7838.0,7860.0,7892.0
Janakkala,Average income of households (TR),41692.0,41406.0,43114.0
Janakkala,Median income of households (TR),35779.0,35638.0,36879.0
Janakkala,Households belonging to the lowest income category (TR),1745.0,1754.0,1765.0
Janakkala,Households belonging to the middle income category (TR),4839.0,4803.0,4822.0
Janakkala,Households belonging to the highest income category (TR),1254.0,1303.0,1305.0
Janakkala,Accumulated purchasing power of households (TR),326781434.0,325453838.0,340258008.0
Janakkala,Free-time residences (RA),1856.0,1824.0,1838.0
Janakkala,"Buildings, total (RA)",5935.0,5907.0,5937.0
Janakkala,Other buildings (RA),750.0,737.0,766.0
Janakkala,Residential buildings (RA),5185.0,5170.0,5171.0
Janakkala,Dwellings (RA),8813.0,8931.0,8937.0
Janakkala,Average floor area per dwelling (RA),88.8,89.1,89.1
Janakkala,Dwellings in small houses (RA),6252.0,6350.0,6365.0
Janakkala,Dwellings in blocks of flats (RA),2351.0,2345.0,2347.0
Janakkala,Other dwellings (RA),210.0,236.0,225.0
Janakkala,"Workplaces, total (TP)",5015.0,4764.0,
Janakkala,Primary production (TP),217.0,234.0,
Janakkala,Processing (TP),1554.0,1353.0,
Janakkala,Services (TP),3160.0,3102.0,
Janakkala,"A Agriculture, forestry and fishing (TP)",217.0,234.0,
Janakkala,B Mining and quarrying (TP),10.0,5.0,
Janakkala,C Manufacturing (TP),1147.0,988.0,
Janakkala,"D Electricity, gas, steam and air conditioning supply (TP)",1.0,0.0,
Janakkala,"E Water supply; sewerage, waste management and remediation activities (TP)",40.0,38.0,
Janakkala,F Construction (TP),356.0,322.0,
Janakkala,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),685.0,642.0,
Janakkala,H Transportation and storage (TP),190.0,201.0,
Janakkala,I Accommodation and food service activities (TP),158.0,116.0,
Janakkala,J Information and communication (TP),22.0,13.0,
Janakkala,K Financial and insurance activities (TP),41.0,40.0,
Janakkala,L Real estate activities (TP),20.0,21.0,
Janakkala,"M Professional, scientific and technical activities (TP)",87.0,93.0,
Janakkala,N Administrative and support service activities (TP),337.0,307.0,
Janakkala,O Public administration and defence; compulsory social security (TP),100.0,120.0,
Janakkala,P Education (TP),480.0,492.0,
Janakkala,Q Human health and social work activities (TP),839.0,856.0,
Janakkala,"R Arts, entertainment and recreation (TP)",79.0,80.0,
Janakkala,S Other service activities (TP),97.0,91.0,
Janakkala,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),25.0,30.0,
Janakkala,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Janakkala,X Industry unknown (TP),84.0,75.0,
Janakkala,"Inhabitants, total (PT)",16413.0,16237.0,16340.0
Janakkala,Employed (PT),6970.0,6701.0,6946.0
Janakkala,Unemployed (PT),634.0,912.0,701.0
Janakkala,Children aged 0 to 14 (PT),2681.0,2631.0,2644.0
Janakkala,Students (PT),992.0,988.0,1007.0
Janakkala,Pensioners (PT),4686.0,4613.0,4622.0
Janakkala,Others (PT),450.0,392.0,420.0
Jokioinen,"Inhabitants, total (HE)",5133.0,5061.0,5046.0
Jokioinen,Males (HE),2537.0,2491.0,2473.0
Jokioinen,Females (HE),2596.0,2570.0,2573.0
Jokioinen,Average age of inhabitants (HE),46.0,47.0,47.0
Jokioinen,0-2 years (HE),102.0,97.0,98.0
Jokioinen,3-6 years (HE),183.0,172.0,159.0
Jokioinen,7-12 years (HE),356.0,349.0,348.0
Jokioinen,13-15 years (HE),205.0,188.0,190.0
Jokioinen,16-17 years (HE),145.0,135.0,131.0
Jokioinen,18-19 years (HE),103.0,110.0,109.0
Jokioinen,20-24 years (HE),162.0,158.0,153.0
Jokioinen,25-29 years (HE),184.0,181.0,195.0
Jokioinen,30-34 years (HE),227.0,213.0,216.0
Jokioinen,35-39 years (HE),258.0,283.0,259.0
Jokioinen,40-44 years (HE),329.0,298.0,286.0
Jokioinen,45-49 years (HE),322.0,331.0,322.0
Jokioinen,50-54 years (HE),393.0,381.0,383.0
Jokioinen,55-59 years (HE),387.0,388.0,383.0
Jokioinen,60-64 years (HE),415.0,403.0,395.0
Jokioinen,65-69 years (HE),434.0,422.0,419.0
Jokioinen,70-74 years (HE),381.0,395.0,403.0
Jokioinen,75-79 years (HE),197.0,221.0,251.0
Jokioinen,80-84 years (HE),177.0,166.0,176.0
Jokioinen,85 years or over (HE),173.0,170.0,170.0
Jokioinen,"Aged 18 or over, total (KO)",4142.0,4120.0,4120.0
Jokioinen,Basic level studies (KO),1076.0,1071.0,1043.0
Jokioinen,"With education, total (KO)",3066.0,3049.0,3077.0
Jokioinen,Matriculation examination (KO),117.0,114.0,119.0
Jokioinen,Vocational diploma (KO),2342.0,2309.0,2310.0
Jokioinen,Academic degree - Lower level university degree (KO),332.0,339.0,351.0
Jokioinen,Academic degree - Higher level university degree (KO),275.0,287.0,297.0
Jokioinen,"Aged 18 or over, total (HR)",4142.0,4120.0,4120.0
Jokioinen,Average income of inhabitants (HR),24450.0,24527.0,25134.0
Jokioinen,Median income of inhabitants (HR),22438.0,22409.0,22965.0
Jokioinen,Inhabitants belonging to the lowest income category (HR),753.0,744.0,763.0
Jokioinen,Inhabitants belonging to the middle income category (HR),2716.0,2710.0,2711.0
Jokioinen,Inhabitants belonging to the highest income category (HR),673.0,666.0,646.0
Jokioinen,Accumulated purchasing power of inhabitants (HR),101272464.0,101052154.0,103552864.0
Jokioinen,"Households, total (TE)",2415.0,2396.0,2403.0
Jokioinen,Average size of households (TE),2.1,2.1,2.1
Jokioinen,Average floor area per person (TE),47.0,47.6,47.5
Jokioinen,One-person households (TE),902.0,891.0,903.0
Jokioinen,Young one-person households (TE),99.0,99.0,103.0
Jokioinen,Young couples without children (TE),51.0,55.0,52.0
Jokioinen,Households with children (TE),521.0,501.0,501.0
Jokioinen,Households with small children (TE),92.0,86.0,87.0
Jokioinen,Households with children under school age (TE),201.0,187.0,185.0
Jokioinen,Households with school-age children (TE),247.0,249.0,245.0
Jokioinen,Households with teenagers (TE),255.0,236.0,235.0
Jokioinen,One-parent households with children (TE),108.0,110.0,110.0
Jokioinen,Adult households (TE),959.0,947.0,927.0
Jokioinen,Pensioner households (TE),949.0,963.0,991.0
Jokioinen,Households living in owner-occupied dwellings (TE),1985.0,1934.0,1926.0
Jokioinen,Households living in rented dwellings (TE),390.0,417.0,443.0
Jokioinen,Households living in other dwellings (TE),40.0,45.0,34.0
Jokioinen,"Households, total (TR)",2415.0,2396.0,2403.0
Jokioinen,Average income of households (TR),41679.0,41866.0,42865.0
Jokioinen,Median income of households (TR),35242.0,35686.0,35992.0
Jokioinen,Households belonging to the lowest income category (TR),572.0,564.0,560.0
Jokioinen,Households belonging to the middle income category (TR),1479.0,1468.0,1512.0
Jokioinen,Households belonging to the highest income category (TR),364.0,364.0,331.0
Jokioinen,Accumulated purchasing power of households (TR),100654975.0,100311723.0,103004383.0
Jokioinen,Free-time residences (RA),317.0,268.0,268.0
Jokioinen,"Buildings, total (RA)",2375.0,2392.0,2400.0
Jokioinen,Other buildings (RA),299.0,293.0,302.0
Jokioinen,Residential buildings (RA),2076.0,2099.0,2098.0
Jokioinen,Dwellings (RA),2800.0,2805.0,2807.0
Jokioinen,Average floor area per dwelling (RA),94.2,94.9,94.6
Jokioinen,Dwellings in small houses (RA),2390.0,2422.0,2421.0
Jokioinen,Dwellings in blocks of flats (RA),365.0,325.0,327.0
Jokioinen,Other dwellings (RA),45.0,58.0,59.0
Jokioinen,"Workplaces, total (TP)",1728.0,1729.0,
Jokioinen,Primary production (TP),98.0,97.0,
Jokioinen,Processing (TP),491.0,482.0,
Jokioinen,Services (TP),1108.0,1124.0,
Jokioinen,"A Agriculture, forestry and fishing (TP)",98.0,97.0,
Jokioinen,B Mining and quarrying (TP),0.0,0.0,
Jokioinen,C Manufacturing (TP),381.0,363.0,
Jokioinen,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,
Jokioinen,"E Water supply; sewerage, waste management and remediation activities (TP)",15.0,6.0,
Jokioinen,F Construction (TP),95.0,113.0,
Jokioinen,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),77.0,74.0,
Jokioinen,H Transportation and storage (TP),78.0,61.0,
Jokioinen,I Accommodation and food service activities (TP),12.0,30.0,
Jokioinen,J Information and communication (TP),7.0,4.0,
Jokioinen,K Financial and insurance activities (TP),16.0,15.0,
Jokioinen,L Real estate activities (TP),5.0,5.0,
Jokioinen,"M Professional, scientific and technical activities (TP)",407.0,412.0,
Jokioinen,N Administrative and support service activities (TP),71.0,85.0,
Jokioinen,O Public administration and defence; compulsory social security (TP),21.0,28.0,
Jokioinen,P Education (TP),92.0,81.0,
Jokioinen,Q Human health and social work activities (TP),268.0,281.0,
Jokioinen,"R Arts, entertainment and recreation (TP)",10.0,7.0,
Jokioinen,S Other service activities (TP),31.0,31.0,
Jokioinen,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),13.0,10.0,
Jokioinen,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Jokioinen,X Industry unknown (TP),31.0,26.0,
Jokioinen,"Inhabitants, total (PT)",5133.0,5061.0,5046.0
Jokioinen,Employed (PT),2172.0,2115.0,2143.0
Jokioinen,Unemployed (PT),198.0,222.0,166.0
Jokioinen,Children aged 0 to 14 (PT),775.0,743.0,726.0
Jokioinen,Students (PT),298.0,306.0,303.0
Jokioinen,Pensioners (PT),1538.0,1524.0,1558.0
Jokioinen,Others (PT),152.0,151.0,150.0
Loppi,"Inhabitants, total (HE)",7828.0,7853.0,7799.0
Loppi,Males (HE),4039.0,4048.0,4030.0
Loppi,Females (HE),3789.0,3805.0,3769.0
Loppi,Average age of inhabitants (HE),46.0,46.0,46.0
Loppi,0-2 years (HE),179.0,147.0,171.0
Loppi,3-6 years (HE),300.0,297.0,255.0
Loppi,7-12 years (HE),630.0,591.0,580.0
Loppi,13-15 years (HE),342.0,333.0,321.0
Loppi,16-17 years (HE),214.0,225.0,223.0
Loppi,18-19 years (HE),156.0,154.0,153.0
Loppi,20-24 years (HE),196.0,232.0,204.0
Loppi,25-29 years (HE),237.0,239.0,246.0
Loppi,30-34 years (HE),323.0,320.0,323.0
Loppi,35-39 years (HE),451.0,456.0,444.0
Loppi,40-44 years (HE),529.0,508.0,487.0
Loppi,45-49 years (HE),476.0,484.0,530.0
Loppi,50-54 years (HE),622.0,597.0,569.0
Loppi,55-59 years (HE),617.0,651.0,649.0
Loppi,60-64 years (HE),587.0,588.0,598.0
Loppi,65-69 years (HE),577.0,587.0,565.0
Loppi,70-74 years (HE),565.0,575.0,570.0
Loppi,75-79 years (HE),349.0,381.0,385.0
Loppi,80-84 years (HE),276.0,267.0,288.0
Loppi,85 years or over (HE),202.0,221.0,238.0
Loppi,"Aged 18 or over, total (KO)",6163.0,6260.0,6249.0
Loppi,Basic level studies (KO),1722.0,1719.0,1671.0
Loppi,"With education, total (KO)",4441.0,4541.0,4578.0
Loppi,Matriculation examination (KO),209.0,220.0,226.0
Loppi,Vocational diploma (KO),3359.0,3427.0,3428.0
Loppi,Academic degree - Lower level university degree (KO),558.0,579.0,598.0
Loppi,Academic degree - Higher level university degree (KO),315.0,315.0,326.0
Loppi,"Aged 18 or over, total (HR)",6163.0,6260.0,6249.0
Loppi,Average income of inhabitants (HR),24742.0,24540.0,25545.0
Loppi,Median income of inhabitants (HR),22603.0,22741.0,23347.0
Loppi,Inhabitants belonging to the lowest income category (HR),1216.0,1256.0,1245.0
Loppi,Inhabitants belonging to the middle income category (HR),3781.0,3829.0,3841.0
Loppi,Inhabitants belonging to the highest income category (HR),1166.0,1175.0,1163.0
Loppi,Accumulated purchasing power of inhabitants (HR),152485585.0,153622086.0,159630211.0
Loppi,"Households, total (TE)",3523.0,3550.0,3556.0
Loppi,Average size of households (TE),2.2,2.2,2.1
Loppi,Average floor area per person (TE),46.0,46.3,46.7
Loppi,One-person households (TE),1297.0,1310.0,1313.0
Loppi,Young one-person households (TE),133.0,123.0,130.0
Loppi,Young couples without children (TE),55.0,60.0,63.0
Loppi,Households with children (TE),810.0,782.0,774.0
Loppi,Households with small children (TE),154.0,135.0,150.0
Loppi,Households with children under school age (TE),319.0,304.0,286.0
Loppi,Households with school-age children (TE),418.0,400.0,393.0
Loppi,Households with teenagers (TE),384.0,391.0,389.0
Loppi,One-parent households with children (TE),115.0,111.0,118.0
Loppi,Adult households (TE),1346.0,1359.0,1380.0
Loppi,Pensioner households (TE),1384.0,1427.0,1422.0
Loppi,Households living in owner-occupied dwellings (TE),2978.0,2938.0,2951.0
Loppi,Households living in rented dwellings (TE),468.0,531.0,541.0
Loppi,Households living in other dwellings (TE),77.0,81.0,64.0
Loppi,"Households, total (TR)",3523.0,3550.0,3556.0
Loppi,Average income of households (TR),42884.0,42758.0,44429.0
Loppi,Median income of households (TR),36813.0,36719.0,37467.0
Loppi,Households belonging to the lowest income category (TR),840.0,841.0,796.0
Loppi,Households belonging to the middle income category (TR),2132.0,2134.0,2172.0
Loppi,Households belonging to the highest income category (TR),551.0,575.0,588.0
Loppi,Accumulated purchasing power of households (TR),151082019.0,151790959.0,157989735.0
Loppi,Free-time residences (RA),3348.0,3368.0,3395.0
Loppi,"Buildings, total (RA)",3738.0,3743.0,3722.0
Loppi,Other buildings (RA),444.0,448.0,462.0
Loppi,Residential buildings (RA),3294.0,3295.0,3260.0
Loppi,Dwellings (RA),4029.0,4089.0,4083.0
Loppi,Average floor area per dwelling (RA),97.9,98.4,98.5
Loppi,Dwellings in small houses (RA),3517.0,3574.0,3567.0
Loppi,Dwellings in blocks of flats (RA),398.0,400.0,398.0
Loppi,Other dwellings (RA),114.0,115.0,118.0
Loppi,"Workplaces, total (TP)",2021.0,1993.0,
Loppi,Primary production (TP),184.0,168.0,
Loppi,Processing (TP),461.0,475.0,
Loppi,Services (TP),1321.0,1292.0,
Loppi,"A Agriculture, forestry and fishing (TP)",184.0,168.0,
Loppi,B Mining and quarrying (TP),0.0,0.0,
Loppi,C Manufacturing (TP),142.0,168.0,
Loppi,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,
Loppi,"E Water supply; sewerage, waste management and remediation activities (TP)",12.0,11.0,
Loppi,F Construction (TP),307.0,296.0,
Loppi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),188.0,174.0,
Loppi,H Transportation and storage (TP),188.0,179.0,
Loppi,I Accommodation and food service activities (TP),32.0,37.0,
Loppi,J Information and communication (TP),10.0,9.0,
Loppi,K Financial and insurance activities (TP),14.0,7.0,
Loppi,L Real estate activities (TP),18.0,17.0,
Loppi,"M Professional, scientific and technical activities (TP)",64.0,68.0,
Loppi,N Administrative and support service activities (TP),180.0,143.0,
Loppi,O Public administration and defence; compulsory social security (TP),59.0,66.0,
Loppi,P Education (TP),163.0,149.0,
Loppi,Q Human health and social work activities (TP),305.0,344.0,
Loppi,"R Arts, entertainment and recreation (TP)",36.0,28.0,
Loppi,S Other service activities (TP),55.0,57.0,
Loppi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),9.0,14.0,
Loppi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,
Loppi,X Industry unknown (TP),55.0,58.0,
Loppi,"Inhabitants, total (PT)",7828.0,7853.0,7799.0
Loppi,Employed (PT),3373.0,3343.0,3321.0
Loppi,Unemployed (PT),200.0,268.0,226.0
Loppi,Children aged 0 to 14 (PT),1320.0,1260.0,1225.0
Loppi,Students (PT),464.0,480.0,490.0
Loppi,Pensioners (PT),2256.0,2276.0,2305.0
Loppi,Others (PT),215.0,226.0,232.0
Riihimäki,"Inhabitants, total (HE)",28793.0,28710.0,28521.0
Riihimäki,Males (HE),14288.0,14281.0,14203.0
Riihimäki,Females (HE),14505.0,14429.0,14318.0
Riihimäki,Average age of inhabitants (HE),43.0,44.0,44.0
Riihimäki,0-2 years (HE),684.0,666.0,635.0
Riihimäki,3-6 years (HE),1130.0,1074.0,1030.0
Riihimäki,7-12 years (HE),2057.0,1990.0,1910.0
Riihimäki,13-15 years (HE),1020.0,1034.0,1053.0
Riihimäki,16-17 years (HE),663.0,658.0,668.0
Riihimäki,18-19 years (HE),664.0,683.0,705.0
Riihimäki,20-24 years (HE),1578.0,1503.0,1460.0
Riihimäki,25-29 years (HE),1695.0,1685.0,1608.0
Riihimäki,30-34 years (HE),1600.0,1623.0,1619.0
Riihimäki,35-39 years (HE),1790.0,1799.0,1768.0
Riihimäki,40-44 years (HE),1838.0,1829.0,1779.0
Riihimäki,45-49 years (HE),1758.0,1747.0,1807.0
Riihimäki,50-54 years (HE),1970.0,1944.0,1892.0
Riihimäki,55-59 years (HE),1995.0,1970.0,1967.0
Riihimäki,60-64 years (HE),1960.0,1968.0,1949.0
Riihimäki,65-69 years (HE),1938.0,1908.0,1900.0
Riihimäki,70-74 years (HE),1805.0,1865.0,1859.0
Riihimäki,75-79 years (HE),1044.0,1165.0,1255.0
Riihimäki,80-84 years (HE),812.0,806.0,851.0
Riihimäki,85 years or over (HE),792.0,793.0,806.0
Riihimäki,"Aged 18 or over, total (KO)",23239.0,23288.0,23225.0
Riihimäki,Basic level studies (KO),5680.0,5576.0,5479.0
Riihimäki,"With education, total (KO)",17559.0,17712.0,17746.0
Riihimäki,Matriculation examination (KO),1243.0,1239.0,1242.0
Riihimäki,Vocational diploma (KO),11955.0,12008.0,11954.0
Riihimäki,Academic degree - Lower level university degree (KO),2617.0,2675.0,2740.0
Riihimäki,Academic degree - Higher level university degree (KO),1744.0,1790.0,1810.0
Riihimäki,"Aged 18 or over, total (HR)",23239.0,23288.0,23225.0
Riihimäki,Average income of inhabitants (HR),24911.0,25052.0,26191.0
Riihimäki,Median income of inhabitants (HR),22909.0,23066.0,23661.0
Riihimäki,Inhabitants belonging to the lowest income category (HR),4105.0,4136.0,4169.0
Riihimäki,Inhabitants belonging to the middle income category (HR),14633.0,14686.0,14676.0
Riihimäki,Inhabitants belonging to the highest income category (HR),4501.0,4466.0,4380.0
Riihimäki,Accumulated purchasing power of inhabitants (HR),578895688.0,583409708.0,608276948.0
Riihimäki,"Households, total (TE)",14691.0,14796.0,14847.0
Riihimäki,Average size of households (TE),1.9,1.9,1.9
Riihimäki,Average floor area per person (TE),39.9,40.3,40.7
Riihimäki,One-person households (TE),6936.0,7114.0,7188.0
Riihimäki,Young one-person households (TE),1806.0,1838.0,1830.0
Riihimäki,Young couples without children (TE),503.0,476.0,482.0
Riihimäki,Households with children (TE),2991.0,2939.0,2902.0
Riihimäki,Households with small children (TE),623.0,615.0,580.0
Riihimäki,Households with children under school age (TE),1306.0,1254.0,1203.0
Riihimäki,Households with school-age children (TE),1468.0,1433.0,1397.0
Riihimäki,Households with teenagers (TE),1259.0,1257.0,1286.0
Riihimäki,One-parent households with children (TE),746.0,743.0,736.0
Riihimäki,Adult households (TE),7094.0,7157.0,7119.0
Riihimäki,Pensioner households (TE),4651.0,4744.0,4873.0
Riihimäki,Households living in owner-occupied dwellings (TE),9290.0,9411.0,9307.0
Riihimäki,Households living in rented dwellings (TE),5173.0,5262.0,5440.0
Riihimäki,Households living in other dwellings (TE),228.0,123.0,100.0
Riihimäki,"Households, total (TR)",14691.0,14796.0,14847.0
Riihimäki,Average income of households (TR),39054.0,39045.0,40693.0
Riihimäki,Median income of households (TR),32024.0,32137.0,32870.0
Riihimäki,Households belonging to the lowest income category (TR),3763.0,3794.0,3860.0
Riihimäki,Households belonging to the middle income category (TR),8568.0,8645.0,8666.0
Riihimäki,Households belonging to the highest income category (TR),2360.0,2357.0,2321.0
Riihimäki,Accumulated purchasing power of households (TR),573747367.0,577707226.0,604165916.0
Riihimäki,Free-time residences (RA),254.0,256.0,257.0
Riihimäki,"Buildings, total (RA)",6773.0,6782.0,6782.0
Riihimäki,Other buildings (RA),874.0,889.0,893.0
Riihimäki,Residential buildings (RA),5899.0,5893.0,5889.0
Riihimäki,Dwellings (RA),16801.0,16546.0,16512.0
Riihimäki,Average floor area per dwelling (RA),75.6,75.6,75.4
Riihimäki,Dwellings in small houses (RA),7241.0,7190.0,7123.0
Riihimäki,Dwellings in blocks of flats (RA),9341.0,9122.0,9122.0
Riihimäki,Other dwellings (RA),219.0,234.0,267.0
Riihimäki,"Workplaces, total (TP)",11335.0,11277.0,
Riihimäki,Primary production (TP),41.0,38.0,
Riihimäki,Processing (TP),3100.0,3118.0,
Riihimäki,Services (TP),8063.0,8010.0,
Riihimäki,"A Agriculture, forestry and fishing (TP)",41.0,38.0,
Riihimäki,B Mining and quarrying (TP),3.0,0.0,
Riihimäki,C Manufacturing (TP),1979.0,1944.0,
Riihimäki,"D Electricity, gas, steam and air conditioning supply (TP)",27.0,12.0,
Riihimäki,"E Water supply; sewerage, waste management and remediation activities (TP)",392.0,399.0,
Riihimäki,F Construction (TP),699.0,763.0,
Riihimäki,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),1575.0,1632.0,
Riihimäki,H Transportation and storage (TP),724.0,717.0,
Riihimäki,I Accommodation and food service activities (TP),324.0,312.0,
Riihimäki,J Information and communication (TP),311.0,288.0,
Riihimäki,K Financial and insurance activities (TP),109.0,68.0,
Riihimäki,L Real estate activities (TP),100.0,100.0,
Riihimäki,"M Professional, scientific and technical activities (TP)",382.0,342.0,
Riihimäki,N Administrative and support service activities (TP),876.0,747.0,
Riihimäki,O Public administration and defence; compulsory social security (TP),908.0,914.0,
Riihimäki,P Education (TP),762.0,779.0,
