,Time,Area,Industry,Export,Import,Industry Trade Dependency,Import-Export Imbalance,Export Growth,Import Growth,Export Growth (Absolute),Import Growth (Absolute),Industry concentration
652,2016,MK19,F,288638210.2417627,129574428.74630214,6.3729559767890755,-38.03418803418804,-4.056955722239167,-1.5352055242301494,-12205079.039467394,-2020248.7586488575,8.123788636131797
653,2016,MK19,G,355825538.1005814,159735922.6767316,7.856411276361859,-38.03418803418804,-10.381542985096345,-8.026027132708682,-41219389.86711079,-13939213.556878299,10.014791390390696
654,2016,MK19,H,204869249.2094257,91969167.60175456,4.523388310632586,-38.03418803418804,-10.269382696453317,-7.910918842652685,-23446631.552188158,-7900617.660422325,5.76609201264919
655,2016,MK19,I,178365819.13699886,80071342.95623788,3.938208708306168,-38.034188034188034,-7.919960648387963,-5.499744996324969,-15341547.185793906,-4660008.248183712,5.020146893808018
656,2016,MK19,J,36742362.03203101,16494249.209425684,0.8112489871567948,-38.03418803418804,-9.45078628306965,-7.070806584289569,-3834867.21580413,-1255016.2293047868,1.0341222074875038
657,2016,MK19,K,24600619.70825257,11043621.850453945,0.5431667078004189,-38.03418803418802,-17.29010164606564,-15.116169141406823,-5142639.802212495,-1966655.535414001,0.6923900846679588
658,2016,MK19,L,37920292.2574722,17023041.415893093,0.8372569694824136,-38.03418803418804,-4.057376160617965,-1.5356370133377644,-1603634.3770075142,-265489.07325351983,1.0672753238804449
659,2016,MK19,M,139131681.62807304,62458494.84851576,3.071942835460564,-38.03418803418804,-8.69293187334588,-6.293032861788404,-13246096.437344968,-4194494.5246154815,3.915893093950832
660,2016,MK19,N,196215992.5533,88084578.70039783,4.332329671240542,-38.034188034188034,-1.011760894016595,1.5900286723370103,-2005527.826730281,1378649.140616849,5.5225441191472
661,2016,MK19,O,355100657.9618484,159410512.0881363,7.84040636416148,-38.03418803418803,-7.2238905579245145,-4.785379521327226,-27649448.824591637,-8011792.686835557,9.994389472610425
662,2016,MK19,P,228654378.76160356,102646702.54003872,5.048549492207576,-38.03418803418804,-9.727747863378056,-7.3550477743418705,-24639821.11672461,-8149082.955126762,6.435529939814343
663,2016,MK19,Q,638936537.2845047,286829095.68499434,14.107329797623033,-38.03418803418804,-8.209661035123624,-5.797059817365025,-57146018.34152269,-17650886.7114228,17.983015403447926
664,2016,MK19,R,162871506.17158014,73115691.62501276,3.5961037100230313,-38.034188034188034,-8.657763605660234,-6.256940237504857,-15437579.089302361,-4880153.4116829485,4.584055901254719
665,2016,MK19,T,23060249.41344486,10352124.34968887,0.50915626937461,-38.03418803418803,-20.8676613654096,-18.78776081479768,-6081122.889388539,-2394875.9221311565,0.6490360093848823
666,2016,MK21,A,3627970.350991934,20981033.35513408,1.7985068622385882,70.51509769094139,-21.031997530983197,-15.85279129969198,-966257.9915767829,-3952691.339000996,4.370572207084469
667,2016,MK21,B,54283.845650752126,313930.67364290386,0.02691032711578934,70.51509769094139,-12.6715220938871,-6.943984574903078,-7876.6854295134035,-23425.995035430416,0.0653950953678474
668,2016,MK21,C,4980542.838456508,28803139.306736432,2.4690225128736722,70.5150976909414,-15.578288959057055,-10.04139505002006,-919056.6567977853,-3215075.4296436645,6.0
669,2016,MK21,D,904730.7608458688,5232177.894048397,0.4485054519298224,70.51509769094139,-20.347159455452584,-15.123037340293038,-231111.67071171058,-932248.5063466206,1.08991825613079
670,2016,MK21,F,7111183.780248529,41124918.2472204,3.5252528521684035,70.51509769094137,-15.259032550364537,-9.701199846757842,-1280487.91558732,-4418232.024354741,8.56675749318801
671,2016,MK21,G,7156420.318290823,41386527.14192283,3.5476781247648956,70.51509769094139,-24.48369248051199,-19.530869587182632,-2320235.192764205,-10045030.437492318,8.62125340599455
672,2016,MK21,H,17904621.757139742,103544800.5232178,8.875922893691184,70.51509769094139,-18.779217485338307,-13.45226011326433,-4139762.946870789,-16094141.7053442,21.569482288828333
673,2016,MK21,I,3813440.1569653368,22053629.823413994,1.8904504798842012,70.51509769094137,-17.90379403655873,-12.5194210222097,-831646.8019417794,-3156113.963276081,4.59400544959128
674,2016,MK21,J,2723239.5901460648,15748855.461085675,1.3500014103087654,70.51509769094137,-18.458942372493038,-13.110979392979191,-616476.2160754753,-2376398.2833593804,3.2806539509536776
675,2016,MK21,K,2334205.3629823416,13499018.966644866,1.1571440659789418,70.51509769094137,-15.355799078706141,-9.804312917887612,-423461.8340330748,-1467349.607448509,2.8119891008174385
676,2016,MK21,L,533791.1488990627,3086984.9574885545,0.2646182166385952,70.51509769094139,-23.20300520180586,-18.1661869771167,-161276.6077257247,-685275.9740964575,0.6430517711171663
677,2016,MK21,M,2592053.629823414,14990189.66644866,1.284968119778941,70.51509769094139,-15.05688329595224,-9.485792403644162,-459463.3504805309,-1570955.886851389,3.1226158038147136
678,2016,MK21,N,1415903.6407237847,8188358.404185742,0.701911032270172,70.51509769094139,-21.207560421712078,-16.03986868223043,-381100.8032329825,-1564316.1994242854,1.7057220708446865
679,2016,MK21,O,6762862.437322871,39110529.75801178,3.3525782531754227,70.51509769094139,-22.589649678415977,-17.51260383431874,-1973517.658139904,-8303416.5853250325,8.147138964577657
680,2016,MK21,P,4871975.147155004,28175277.95945062,2.4152018586420936,70.51509769094137,-21.408350216217002,-16.25382750371292,-1327125.0887587508,-5468382.544197809,5.869209809264305
681,2016,MK21,Q,11802212.775234358,68253760.62786135,5.850753620424533,70.51509769094139,-20.31540164607865,-15.089196658881582,-3008946.493981637,-12129132.881767213,14.217983651226158
682,2016,MK21,R,4288423.806409418,24800523.217789404,2.125915842147358,70.51509769094139,-17.869645778774792,-12.483033112111247,-933060.8043328878,-3537436.9511906803,5.1662125340599445
683,2016,MK21,T,131185.960322651,758665.7946370178,0.06503329052982425,70.51509769094139,-7.1407184931666245,-1.050436931313613,-10087.973950679792,-8053.906904651201,0.15803814713896458
684,2017,MK01,A,115692715.4724702,233312058.47184432,0.3949105361429433,33.701356480052304,0.43866579340335654,-6.78503958660632,505287.84331037104,-16982591.053448677,0.6337583440174894
685,2017,MK01,B,7146328.796441078,14411665.204721,0.024393588869714544,33.7013564800523,10.59611438443141,2.6418694711198176,684683.3433282468,370937.6936384123,0.039147196825151116
686,2017,MK01,C,1532979671.4772532,3091488010.1760397,5.232739343069283,33.701356480052304,11.824299496558261,3.7817215958256045,162097243.97370744,112651310.76596928,8.39757848227776
687,2017,MK01,D,184575953.4989108,372225645.1442839,0.6300395704057503,33.7013564800523,14.541756439869596,6.3037348005500204,23433013.809657216,22072712.28386855,1.0110969403493184
688,2017,MK01,F,1403874791.6447,2831128270.5893173,4.792047143001803,33.7013564800523,20.237486724917567,11.589819286560637,236289847.97690606,294043535.8976774,7.690349038201607
689,2017,MK01,G,2295834913.0572314,4629902300.152776,7.836702533158725,33.701356480052304,12.103420878670027,4.040768133118289,247873401.21182346,179817604.28730583,12.576457616148836
690,2017,MK01,H,1120581213.138218,2259823433.605607,3.8250405469774464,33.701356480052304,14.027234346623304,5.826217938145433,137850009.00163198,124413629.08395672,6.1384823674968345
691,2017,MK01,I,663134263.8187516,1337311683.8248985,2.2635712766352594,33.701356480052304,17.352855295289768,8.912655045121207,98057033.99751174,109436297.56159759,3.6326130922135205
692,2017,MK01,J,1285049158.390409,2591498204.1623945,4.386442569331448,33.70135648005229,16.82263863502192,8.42057239341559,185049044.19578934,201270826.68751144,7.03942874256736
693,2017,MK01,K,532903171.7116879,1074680764.90792,1.8190348147115218,33.70135648005229,11.515842448027355,3.4954492589629655,55031005.73666,36296205.390826106,2.9192143191248077
694,2017,MK01,L,225324361.2493915,454401042.7299424,0.7691319539322031,33.7013564800523,16.11757136771261,7.766214662835975,31275899.33672297,32746589.93914008,1.234314480985567
695,2017,MK01,M,1562936917.9792397,3151901380.3608727,5.3349967084457655,33.7013564800523,14.793128301510272,6.5370276061322325,201412111.48202276,193398171.4920621,8.561682634011847
696,2017,MK01,N,1617138443.2634215,3261207047.4006906,5.520010547236981,33.701356480052304,18.547135469375853,10.021040727771807,253007258.76830983,297040351.8047199,8.85859561394358
697,2017,MK01,O,1122526488.8851,2263746379.721505,3.8316806356382562,33.70135648005231,17.19747835126904,8.768453053073275,164718774.3533777,182493667.02831626,6.149138481245799
698,2017,MK01,P,1038429146.8593594,2094151225.005777,3.544619118480899,33.701356480052304,12.259104196057931,4.185254463683352,113400255.62059903,84124723.86040497,5.6884578584352115
699,2017,MK01,Q,2441362015.5108323,4923379963.791607,8.333451060657469,33.701356480052304,16.16630316789777,7.8114415960020915,339752556.54210114,356721832.7921066,13.37364709418995
700,2017,MK01,R,1049466027.149565,2116408782.4422944,3.582292884672235,33.7013564800523,16.37838288443387,8.00826820879341,147695439.57256937,156921034.38303185,5.7489172827582955
701,2017,MK01,T,56064894.68382714,113063436.47715214,0.1913743447715714,33.7013564800523,14.005673228934889,5.80620752964469,6887609.820780739,6204454.270957738,0.30712041520705946
702,2017,MK02,A,229134572.0101221,179315793.8167015,2.219901513479683,-12.1970213180181,37.42969517677602,41.83913906877661,62405997.29023644,52893852.03534821,3.975996405878955
703,2017,MK02,B,10224268.346352734,8001292.771482011,0.09905475449286723,-12.197021318018102,49.348050561170744,54.13989593696136,3378334.7650737297,2810363.6334772063,0.1774138832094034
704,2017,MK02,C,898335391.6822532,703017979.6090512,8.703252757160113,-12.197021318018104,46.774167592395685,51.483429706098796,286282599.0021361,238928949.5593524,15.588124730670138
705,2017,MK02,D,37673919.02299483,29482799.7212748,0.364992454539609,-12.197021318018109,65.13863915353593,70.43712695715217,14860409.588677708,12184456.192703843,0.6537266084150111
706,2017,MK02,F,506827813.8409066,396632559.50416255,4.9102491219409945,-12.197021318018107,45.5005753948192,50.1689741905234,158493924.11874056,132508387.62233016,8.794594148550892
707,2017,MK02,G,625186269.1165144,489257344.0422489,6.0569294840289665,-12.1970213180181,40.14633932919748,44.64294698845542,179090943.25289708,151005563.20616108,10.848377602757939
708,2017,MK02,H,322790983.60655737,252609289.61748636,3.127263541069384,-12.1970213180181,36.87596535693881,41.267642778827124,86963617.73936662,73793189.44868898,5.60114425078163
709,2017,MK02,I,207417909.0108923,162320799.86797228,2.0095061434715777,-12.197021318018106,43.413030904894626,48.01445065150365,62788158.35145399,52655291.43045318,3.599163816736502
710,2017,MK02,J,147393263.8354054,115346801.99508564,1.4279753884126776,-12.197021318018093,49.58840783440477,54.3879650945083,48860719.79056832,40634500.47308792,2.557602207817213
711,2017,MK02,K,108873927.27472772,85202396.66996737,1.0547923598581548,-12.19702131801811,79.5550226947609,85.31606143592249,48238515.55482796,39225595.73335338,1.8892057175864383
712,2017,MK02,L,52680080.31686655,41226299.18949646,0.5103751433043339,-12.197021318018114,47.344189398625666,52.0717407122615,16927004.113538563,14116529.158323012,0.9141170106448332
713,2017,MK02,M,318141187.1493013,248970458.79634723,3.0822153839873563,-12.197021318018097,44.7513816192464,49.39574246657731,98356627.17450333,82318816.19545671,5.520459900794924
714,2017,MK02,N,395232698.8667621,309300619.79682404,3.8290933519723356,-12.19702131801811,51.76299131162315,56.63232027440659,134805110.13057974,111831400.6376138,6.858169748869962
715,2017,MK02,O,278855690.94509846,218226473.39274585,2.7016096477318183,-12.197021318018095,35.976034496273115,40.33883755711683,73778603.66414717,62726771.96196455,4.838768830168612
716,2017,MK02,P,364454216.6354934,285214040.7818975,3.5309052667418683,-12.197021318018107,40.289016231545226,44.79020169180003,104666083.2338261,88229688.63008323,6.324094364014779
717,2017,MK02,Q,983511208.6038069,769674744.1962812,9.528453089162706,-12.19702131801811,43.70699068198236,48.31784215396852,299124733.08413184,250738699.13348758,17.06611532360843
718,2017,MK02,R,245461698.2066234,192093052.0409286,2.3780819741427117,-12.197021318018106,43.91068319628093,48.52807016055547,74896391.47964731,62761908.21519898,4.25930849844591
719,2017,MK02,T,30752062.93321597,24065903.83980636,0.29793212979249983,-12.197021318018095,41.56665577271224,46.108834410342126,9029389.069542203,7594686.382675728,0.5336169510484381
720,2017,MK04,A,178457811.4765487,75142394.95047736,3.145145515537079,-40.739484396200815,29.182204840370506,35.1347749673272,40313543.31123313,19536874.484967843,4.301310043668122
721,2017,MK04,B,11817580.04009448,4975973.085091602,0.2082733647806049,-40.739484396200815,11.159177901675559,16.281267298835274,1186357.082915388,696717.1045872997,0.28483525208416033
722,2017,MK04,C,795730781.4453862,335054633.6912725,14.02398179228289,-40.739484396200815,32.41742699297092,38.519072503518025,194804755.68321383,93171239.84833223,19.179237792774913
723,2017,MK04,D,81693654.35382386,34398364.46279351,1.4397712743021607,-40.739484396200815,34.23231877588123,40.417592450415476,20833754.816349342,9901174.429471776,1.9690353314807463
724,2017,MK04,F,364080288.2038865,153301581.94557473,6.416561294042193,-40.73948439620082,32.618489229770134,38.72939946115019,89548214.79661536,42797548.524378136,8.775307661770547
725,2017,MK04,G,399903614.45783126,168385542.16867468,7.047912608882351,-40.73948439620081,30.940417747383787,36.97400433972789,94494771.76623124,45453060.94323079,9.63874553394204
726,2017,MK04,H,246398602.6478236,103749905.7184256,4.342535940233938,-40.739484396200815,29.784521605474485,35.764845808833165,56546531.22990948,27331076.454985008,5.938864628820961
727,2017,MK04,I,113852295.5082273,47939252.89295568,2.0065360753253403,-40.73948439620081,33.52681841345153,39.679583427933565,28586805.877750352,13618379.56525886,2.744144501786423
728,2017,MK04,J,58305551.6960759,24550445.60449376,1.0275786917398486,-40.739484396200815,34.5737818223704,40.77478972850802,14979466.253195316,7110927.028873328,1.4053195712584359
729,2017,MK04,K,34093924.29685794,14355769.03991584,0.6008722858478776,-40.73948439620082,16.0967228352521,21.446328727492766,4727096.823838592,2535099.6213054024,0.8217546645494243
730,2017,MK04,L,28782189.71437645,12119181.834421707,0.5072581253715779,-40.73948439620081,34.00682640324419,40.18170964387255,7304037.826974049,3473844.3897506967,0.6937276697102024
731,2017,MK04,M,143663891.14944124,60491881.860225074,2.531936479858991,-40.739484396200815,36.59890114364561,42.893224261350056,38491821.720883995,18158256.75454048,3.4626836046050014
732,2017,MK04,N,227663414.77938116,95861167.90059744,4.012346459484198,-40.73948439620082,40.939296012597055,47.43361962470423,66130456.1082716,30841284.27797845,5.487296546248512
733,2017,MK04,O,366344981.24292886,154255165.63783967,6.456474308198752,-40.73948439620081,40.11165676587156,46.56784369605699,104878526.77433586,49010275.79848026,8.829892814608971
734,2017,MK04,P,216422302.05831563,91127925.20990056,3.8142327710343538,-40.739484396200815,32.11523719903253,38.20295814510661,52609023.100738674,25190172.188564703,5.216355696705041
735,2017,MK04,Q,692996069.9470038,291796609.83307195,12.213382331907948,-40.73948439620082,38.06985853277628,44.431961705971965,191079085.81212538,89766112.99117607,16.70305676855895
736,2017,MK04,R,161163791.90567872,67860483.118636,2.8403552256142426,-40.739484396200815,30.06764373447897,36.06101388584171,37256117.961281255,17985444.574845277,3.8844779674473995
737,2017,MK04,T,27546902.60217145,11599045.275004469,0.4854873903770895,-40.7394843962008,34.629602323560206,40.833182375360394,7085650.301977485,3363027.9675990865,0.6639539499801508
738,2017,MK05,A,62830327.96970484,34752621.43355161,1.6886912998297816,-28.773168578993825,6.774500524412217,11.050340644291298,3986383.337681271,3458146.1244944483,4.30651445758425
739,2017,MK05,B,2233967.2167006168,1235648.7620818352,0.06004235732728114,-28.77316857899383,17.94723682524071,22.670494951191298,339927.74885735847,228357.83807155804,0.15312051404744004
740,2017,MK05,C,244499733.41353709,135237343.9785637,6.571421572480466,-28.77316857899382,7.43512399242731,11.737419120897421,16920777.54918593,14205960.720785141,16.758493403513565
741,2017,MK05,D,20863658.11311469,11540076.83158571,0.5607527300387148,-28.77316857899383,2.307414989998888,6.404368358329955,470553.5515790209,694585.2322905902,1.4300362294073417
742,2017,MK05,F,119058484.96862485,65853459.472022094,3.199935990058403,-28.77316857899383,12.288146695554866,16.78478362918257,13029052.234797388,9464726.774514735,8.160503110260443
743,2017,MK05,G,187433838.7083544,103673137.65431254,5.037660998254115,-28.773168578993825,6.36401234889446,10.623414257393561,11214613.26814133,9955963.627220437,12.847084558069588
744,2017,MK05,H,64605534.061547294,35734520.89627736,1.7364035302059249,-28.773168578993825,2.96956986875711,7.09303957181477,1863178.0976521596,2366786.5979951657,4.428190580354091
745,2017,MK05,I,42285808.03040452,23389065.85369188,1.1365160494092499,-28.77316857899382,4.810842204223991,9.008046610651302,1940928.4920733646,1932791.2199195623,2.898352587326543
746,2017,MK05,J,24493854.84025319,13548006.069968691,0.6583215606955467,-28.77316857899383,1.9130390111196764,5.994199389321746,459781.204611063,766168.8109256569,1.6788570647344316
747,2017,MK05,K,13343964.892613502,7380794.83779239,0.35864586653527747,-28.77316857899382,-6.48713356133954,-2.7423624401493907,-925691.6806522142,-208115.42465397157,0.9146216419440835
748,2017,MK05,L,12107304.469082804,6696774.987354231,0.3254081330148183,-28.77316857899382,1.1380732053828229,5.1881996769177725,136239.48300551064,330305.16666791495,0.8298585002392507
749,2017,MK05,M,60436791.66609703,33428712.04560679,1.624360202693409,-28.77316857899382,4.970323096196327,9.173913997459989,2861669.5902014673,2809023.8604011796,4.1424567639619925
750,2017,MK05,N,76613107.85131311,42376132.992467225,2.059131200840061,-28.773168578993825,11.81715281255319,16.294928552438336,8096689.82040067,5937628.304483794,5.2512133433590815
751,2017,MK05,O,143711908.8957852,79489726.16785377,3.862546290563041,-28.773168578993825,4.916304269704819,9.117731959111634,6734239.032052845,6642055.362489164,9.85029735456969
752,2017,MK05,P,85150054.00084761,47098076.47613709,2.2885787806264566,-28.77316857899383,10.752352612832091,15.18748787777928,8266762.592569321,6209888.580147095,5.836352450611799
753,2017,MK05,Q,222040384.43135053,122814660.8883481,5.967781444350835,-28.77316857899382,5.6136293708638325,9.84298180475076,11802003.500748843,11005368.323207349,15.219085378358056
754,2017,MK05,R,69811475.52189426,38614023.81505735,1.8763236664775356,-28.77316857899381,6.28294191804126,10.539097319190079,4126922.326397948,3681565.7513222992,4.7850160639825
755,2017,MK05,T,7439908.677047589,4115151.680861826,0.19996249359889162,-28.773168578993825,9.348814951470107,13.727744824561237,636077.5789698632,496727.973252092,0.5099459976758494
756,2017,MK06,A,129843844.58692166,95091921.3655424,1.1702608725090495,-15.449709864603495,9.474125614617819,-0.012008149668817055,11236964.780444428,-11420.151589423418,2.719230803220305
757,2017,MK06,B,5886648.137756118,4311122.206855108,0.05305537592298098,-15.449709864603486,7.948710230891233,-1.4052434927246595,433458.26159624476,-61445.21921991743,0.12328004453988708
758,2017,MK06,C,773007626.6056303,566116789.5790343,6.966988558029584,-15.449709864603484,11.858074225910972,2.165366942201865,81946536.95693183,11998690.145882726,16.188569863110548
759,2017,MK06,D,34286033.06040749,25109582.74601989,0.3090142862897637,-15.449709864603491,13.74856876114881,3.8920466587212306,4144086.279167641,940665.5347695686,0.7180289332520303
760,2017,MK06,F,372778850.5300182,273006835.66564894,3.3597934831800282,-15.44970986460348,17.473253533803113,7.293980664609155,55448020.47622174,18559350.378433704,7.8068524262749985
761,2017,MK06,G,520915612.4482465,381495685.17937547,4.694925362589523,-15.449709864603484,13.2492132903194,3.435961255276474,60942781.455720186,12672617.699142992,10.909179281882695
762,2017,MK06,H,228207836.05007228,167129382.75750843,2.0567990895446675,-15.449709864603484,14.086108160785116,4.200337650318766,28176614.257098287,6737020.768845379,4.779200579725515
763,2017,MK06,I,152504275.0526925,111687424.05429648,1.3744955454168688,-15.44970986460348,11.879595154574325,2.1850230429263218,16193203.456490725,2388212.9484005123,3.1937926951050306
764,2017,MK06,J,236541979.47090977,173232942.87115633,2.1319133314427945,-15.44970986460348,24.886890455308205,14.065212349969,47137007.81332955,21361097.544947714,4.953736843500623
765,2017,MK06,K,56566679.77535538,41426948.51820267,0.5098260317186809,-15.44970986460348,13.78496199218748,3.925286349543837,6853010.424884208,1564707.1202173308,1.184637273876119
766,2017,MK06,L,45130969.05613022,33051936.919222496,0.4067578820761874,-15.449709864603472,17.711241745521242,7.511346761302352,6790562.152855501,2309194.022879936,0.945147008139134
767,2017,MK06,M,296400118.4200643,217070411.3329769,2.6714047346452925,-15.449709864603484,17.130853878897845,6.981250567775643,43349697.79689202,14165313.307920009,6.207304894968938
768,2017,MK06,N,333724421.48705554,244405089.4115672,3.0078024407662727,-15.449709864603472,25.112523653034597,14.271294017292412,66985000.25009844,30523649.183383614,6.988962238306071
769,2017,MK06,O,221962503.25876108,162555575.68500262,2.000510948780501,-15.449709864603477,11.265179300609137,1.6238474495696715,22472865.391844064,2597475.529751152,4.648408847883913
770,2017,MK06,P,318765161.5240839,233449585.30884215,2.8729771306250766,-15.44970986460349,17.238846295458007,7.079885243378572,46871355.335688055,15435170.390258908,6.675680691428723
771,2017,MK06,Q,815437911.2114639,597190863.9804167,7.3494056224780255,-15.449709864603477,16.056563801866552,6.000049696208657,112816806.0376184,33803520.585825205,17.07715828450737
772,2017,MK06,R,213480666.157048,156343851.21491036,1.9240655684183565,-15.44970986460347,12.015409774854868,2.3090690772703204,22899150.10837844,3528609.491980076,4.470779536396334
773,2017,MK06,T,19579962.26465117,14339503.25434244,0.17647092780116969,-15.44970986460347,13.837264713537845,3.9730569441640093,2380003.785393484,547946.4070304558,0.4100497538817748
774,2017,MK07,A,66846435.14367951,41806598.87698768,1.6128388702451848,-23.045685279187815,2.0889997148331596,-0.7209245387384005,1367847.5089659467,-303582.6318041608,3.6769649998230522
775,2017,MK07,B,1415420.185910442,885221.5354126362,0.03415058243060064,-23.04568527918781,74.93576429455999,70.12078669382504,606311.6587786588,364872.6982033338,0.07785681424071911
776,2017,MK07,C,347507101.4014061,217335299.39130843,8.384485419779587,-23.04568527918782,8.84013892849416,5.844394558468402,28224982.853476405,12000571.654496163,19.115027544797158
777,2017,MK07,D,22625277.21417449,14150132.119095927,0.5458918858224798,-23.04568527918782,10.986630358197578,7.931805398242872,2239689.2013176195,1039879.7084322851,1.244529379150889
778,2017,MK07,F,167555725.9472467,104791452.36634736,4.042704553489132,-23.04568527918782,11.234905422168652,8.173246874601604,16923399.420493037,7917728.600039914,9.216595297920279
779,2017,MK07,G,211219294.1065446,132099195.48907655,5.09619827816645,-23.04568527918783,6.881632447939539,3.939794521074706,13599469.9431867,5007164.859467909,11.618360052376403
780,2017,MK07,H,89793398.76374274,56157917.7086774,2.1664922520746197,-23.045685279187808,3.6470554605999768,0.7942468743317211,3159583.297681108,442517.8221203983,4.939189109483197
781,2017,MK07,I,67318241.87231632,42101672.722125225,1.6242223977220513,-23.045685279187815,17.304707645291863,14.075982278294944,9930739.508920588,5194979.58542642,3.702917271236625
782,2017,MK07,J,39717548.24706271,24839852.78157882,0.9582860403253393,-23.045685279187826,26.024387150286838,22.555659050449893,8201784.397563752,4571631.000523794,2.184709393542603
783,2017,MK07,K,15247935.639126124,9536250.176945215,0.36789491072965225,-23.045685279187822,-3.658420899442351,-6.310151649064981,-579016.5257443655,-642280.7362708952,0.8387302261386558
784,2017,MK07,L,21209857.02826405,13264910.583683291,0.5117413033918794,-23.045685279187815,13.01453504094755,9.90389350361522,2442486.0696707405,1195355.8474382553,1.16667256491017
785,2017,MK07,M,85053885.71698202,53193766.80979569,2.05213954423882,-23.045685279187815,10.313287296620768,7.276995606704824,7951763.3876191825,3608330.0542653427,4.678486746646849
786,2017,MK07,N,107378922.28566034,67156124.66380407,2.590787367121475,-23.045685279187822,12.561396687407811,9.463227448299477,11983053.501391098,5805727.613321938,5.906501043989099
787,2017,MK07,O,63071981.31458499,39446008.115887314,1.5217706504302497,-23.045685279187815,8.857285703091927,5.861069380770155,5131917.030221224,2183954.797679715,3.4693468285144675
788,2017,MK07,P,100430495.91846365,62810491.67177842,2.4231390533712545,-23.04568527918782,9.114921357166473,6.111613803909036,8389467.368643269,3617638.580456808,5.524294864989207
789,2017,MK07,Q,323637970.0844618,202407245.3168499,7.808582416063549,-23.045685279187815,7.70161095197468,4.737203722909543,23142956.84944576,9154763.751336575,17.802078541010484
790,2017,MK07,R,80528830.27414711,50363740.38597649,1.9429611670743239,-23.045685279187815,6.073349528436098,3.1537589914527397,4610769.204001516,1539789.7336792722,4.42958087081667
791,2017,MK07,T,7420233.095833529,4640706.837163214,0.17903184122708818,-23.045685279187815,9.622703078126522,6.6054192083488825,651349.5639749542,287544.6136805136,0.4081584504134668
792,2017,MK08,A,115844337.37639712,68473682.7362111,2.88546532932195,-25.700501020597518,-28.446580926604874,127.37319930257505,-46054756.86195238,38358575.526460186,3.4203117778057908
793,2017,MK08,B,6166979.467211967,3645200.145662344,0.1536079004143544,-25.70050102059751,-37.31299382316012,99.19865931924461,-3670752.214876877,1815268.0777861318,0.18208047957197082
794,2017,MK08,C,456261603.9664977,269688730.7767725,11.364621432194314,-25.700501020597518,-25.915690227167804,135.41553638259458,-159606459.5486402,155130135.82555503,13.471154250178582
795,2017,MK08,D,44829196.8962716,26497801.05885319,1.1166112760889608,-25.700501020597503,-31.66967881442084,117.13125576013755,-20777397.831301004,14294214.354539642,1.3235850245808647
796,2017,MK08,F,259297767.44446623,153266646.1245413,6.458621412806624,-25.70050102059751,-25.967657480320476,135.25040156777646,-90951540.65427297,88116217.0059816,7.655783856464558
797,2017,MK08,G,341128841.14400965,201635648.05736852,8.49688009138171,-25.700501020597528,-29.490851815796894,124.05485035309182,-142679075.88375026,111641770.33519134,10.071851758477248
798,2017,MK08,H,260293971.81993896,153855486.14807138,6.483434996719713,-25.700501020597518,-26.920257155885817,132.22335354277965,-95884035.50442994,87602250.28661937,7.6851968570108
799,2017,MK08,I,95540743.43819152,56472562.25664584,2.3797408571885366,-25.7005010205975,-28.00877536171791,128.7644011941118,-37170908.45859636,31786657.473441575,2.820846814291916
800,2017,MK08,J,41793145.46625956,24703240.987142496,1.0409889251157403,-25.700501020597518,-26.266002487080577,134.30235939786402,-14887825.152398005,14159923.774875576,1.23394540386851
801,2017,MK08,K,20967730.18852069,12393680.495251969,0.522266861408805,-25.700501020597518,-38.46365397478089,95.5422403336523,-13106002.723614845,6055571.412475417,0.6190736305447009
802,2017,MK08,L,25569245.637132693,15113560.603938486,0.6368819871025926,-25.70050102059751,-23.346863796171572,143.578420723167,-7787831.324651998,8908757.830742322,0.7549336806868636
803,2017,MK08,M,137618518.72601473,81344043.25051121,3.427819377708017,-25.700501020597518,-30.07892001433329,122.18616330164336,-59201265.4567031,44733283.13757057,4.06319593260221
804,2017,MK08,N,177371817.13773495,104841564.1894731,4.417999535763624,-25.700501020597518,-23.37484221270032,143.48951453028417,-54108054.8255873,61783626.1950083,5.236914716304606
805,2017,MK08,O,471963682.4560912,278969971.1476512,11.755730778633938,-25.700501020597518,-29.186685696322755,125.02139010199393,-194526351.3701927,154995103.23789188,13.93475916355029
806,2017,MK08,P,172106165.43880785,101729124.06509988,4.286842020794445,-25.700501020597518,-26.024390453340285,135.07012286483663,-60546416.26145217,58453048.47313991,5.081445999131617
807,2017,MK08,Q,596441791.086585,352546934.0877896,14.856247168535983,-25.70050102059751,-25.22400679328685,137.61347852571967,-201196281.653903,204177011.5248196,17.60998361275684
808,2017,MK08,R,156261772.03843245,92363763.69085968,3.892187876652949,-25.70050102059752,-30.659948961854038,120.33984467150643,-69093949.07643715,50444988.705536366,4.613639228539014
809,2017,MK08,T,7495251.967842237,4430320.177035771,0.18669267896513844,-25.70050102059752,-26.72285186834659,132.85064253006058,-2733382.9598925197,2527675.5766611663,0.22129781363362608
810,2017,MK09,A,91938977.01831262,16597160.297747754,2.1337107422616346,-69.41634241245137,45.23727672680102,8.365720844092241,28636373.795274578,1281283.497900324,4.223115193264446
811,2017,MK09,B,5623815.993417403,1015231.8260969404,0.13051696882887212,-69.41634241245134,44.57829969055095,7.874039072288777,1734009.5664125397,74104.71634200565,0.2583237657864524
812,2017,MK09,C,344760749.3446105,62237471.057616875,8.001173585390708,-69.41634241245136,52.669306978216426,13.910972956225196,118938836.5001364,7600530.083076969,15.83620359739763
